Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Total.Passengers,Serious.or.Fatal.Fraction,Aircraft.Destroyed,Make.Model
20060725X01016,Accident,DFW06CA133,2006-05-19,"LA PORTE, TX",United States,Substantial,Airplane,N2378K,PIPER,PA-38-112,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Takeoff,1.0,0.0,False,PIPER PA-38-112
20060626X00817,Accident,DFW06CA137,2006-05-19,"Winchester, AR",United States,Destroyed,Airplane,N283TA,AYRES,S2R-T34,No,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC,Takeoff,1.0,0.0,True,AYRES S2R-T34
20060616X00751,Accident,SEA06CA103,2006-05-20,"HAMILTON, MT",United States,Substantial,Airplane,N12808,CESSNA,172M,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,Landing,4.0,0.0,False,CESSNA 172M
20060620X00778,Accident,LAX06CA179,2006-05-20,"COLUMBIA, CA",United States,Substantial,Airplane,N5468E,CESSNA,A185F,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,2.0,0.0,False,CESSNA A185F
20060724X00993,Accident,DFW06CA132,2006-05-20,"MARIETTA, OK",United States,Substantial,Airplane,N9419C,PIPER,PA-28-161,No,1.0,Reciprocating,Personal,0.0,0.0,2.0,2.0,VMC,Takeoff,4.0,0.0,False,PIPER PA-28-161
20060607X00704,Accident,DFW06CA131,2006-05-20,"ARDMORE, OK",United States,Substantial,Airplane,N714BL,CESSNA,150M,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Cruise,1.0,0.0,False,CESSNA 150M
20060607X00700,Accident,CHI06CA133,2006-05-20,"VERDIGRE, NE",United States,Substantial,Airplane,N814SN,CIRRUS,SR22,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,3.0,VMC,Landing,4.0,0.25,False,CIRRUS SR22
20060623X00810,Accident,ATL06CA082,2006-05-20,"CROSSVILLE, TN",United States,Substantial,Airplane,N99083,ERCOUPE,415C,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Approach,1.0,0.0,False,ERCOUPE 415C
20060621X00784,Accident,SEA06CA106,2006-05-21,"WEST GLACIER, MT",United States,Substantial,Airplane,N3477C,CESSNA,170B,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Takeoff,3.0,0.0,False,CESSNA 170B
20060705X00862,Accident,DFW06CA134,2006-05-21,"WESLACO, TX",United States,Substantial,Airplane,N731RR,CESSNA,P210N,No,1.0,Reciprocating,Ferry,0.0,0.0,0.0,1.0,VMC,Cruise,1.0,0.0,False,CESSNA P210N
20060618X00761,Accident,NYC06CA105,2006-05-23,"LACONIA, NH",United States,Substantial,Airplane,N412PM,PIPER,PA-32-260,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Landing,3.0,0.0,False,PIPER PA-32-260
20060607X00697,Accident,DFW06CA138,2006-05-23,"MELBOURNE, AR",United States,Substantial,Airplane,N31875,MAULE,MX-7-180B,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,1.0,0.0,False,MAULE MX-7-180B
20060607X00702,Accident,CHI06CA135,2006-05-23,"INDIANAPOLIS, IN",United States,Substantial,Airplane,N409TA,CESSNA,172SP,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,1.0,0.0,False,CESSNA 172SP
20060809X01122,Accident,ATL06CA084,2006-05-23,"LEXINGTON, TN",United States,Substantial,Airplane,N7624G,CESSNA,172L,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,1.0,0.0,False,CESSNA 172L
20060619X00769,Accident,ANC06CA061,2006-05-23,"HOLLYWOOD, FL",United States,Substantial,Airplane,N44778,PIPER,J-3,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Landing,2.0,0.0,False,PIPER J-3
20060621X00791,Accident,ANC06CA060,2006-05-23,"STERLING, AK",United States,Substantial,Airplane,N4814,CESSNA,180,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,1.0,0.0,False,CESSNA 180
20060618X00763,Accident,NYC06CA120,2006-05-24,"TANGIER ISLAND, VA",United States,Substantial,Airplane,N5180L,PIPER,PA-28-280,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Takeoff,3.0,0.0,False,PIPER PA-28-280
20060621X00780,Accident,LAX06CA181,2006-05-24,"BUCKEYE, AZ",United States,Substantial,Airplane,N6136B,CESSNA,152,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,2.0,0.0,False,CESSNA 152
20060621X00790,Accident,ANC06CA062,2006-05-25,"ANCHORAGE, AK",United States,Substantial,Airplane,N9389C,CESSNA,180,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,1.0,0.0,False,CESSNA 180
20060629X00856,Accident,ANC06CA063,2006-05-26,"WILLOW, AK",United States,Substantial,Airplane,N141R,GRUMMAN,G-44,No,2.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,2.0,0.0,False,GRUMMAN G-44
20060606X00684,Accident,DFW06CA143,2006-05-27,"JUSTIN, TX",United States,Substantial,Airplane,N95016,TAYLORCRAFT,BC12-D,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Taxi,1.0,0.0,False,TAYLORCRAFT BC12-D
20060809X01123,Accident,ATL06CA087,2006-05-27,"BREVARD, NC",United States,Substantial,Airplane,N414AS,BEECH,B36TC,No,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,Landing,2.0,0.0,False,BEECH B36TC
20060621X00789,Accident,ANC06CA065,2006-05-28,"WASILLA, AK",United States,Substantial,Airplane,N2945M,PIPER,PA-12,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,1.0,0.0,False,PIPER PA-12
20060627X00826,Accident,DEN06CA079,2006-05-29,"SANTA FE, NM",United States,Substantial,Airplane,N7353C,CESSNA,T210N,No,1.0,Reciprocating,Unknown,0.0,1.0,0.0,0.0,VMC,Maneuvering,1.0,1.0,False,CESSNA T210N
20060806X01097,Accident,NYC06CA158,2006-05-29,"SOUTH HILL, VA",United States,Substantial,Airplane,N55267,BOEING,A75N1,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,2.0,0.0,False,BOEING A75N1
20060623X00806,Accident,NYC06CA141,2006-05-29,"MOUNT POCONO, PA",United States,Substantial,Airplane,N5640S,MAULE,M-5-180C,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,1.0,0.0,False,MAULE M-5-180C
20060721X00981,Accident,NYC06CA126,2006-05-29,"OLD TOWN, ME",United States,Substantial,Airplane,N1401V,PIPER,J3C,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Takeoff,1.0,0.0,False,PIPER J3C
20060618X00762,Accident,NYC06CA123,2006-05-29,"LINDEN, NJ",United States,Substantial,Airplane,N9613Q,OTHER,A-1,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,OTHER A-1
20060627X00833,Accident,DFW06CA146,2006-05-29,"TUCKERMAN, AR",United States,Substantial,Airplane,N175LA,AIR TRACTOR,AT-802,No,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC,Climb,1.0,0.0,False,AIR TRACTOR AT-802
20060607X00703,Accident,DFW06CA144,2006-05-29,"WICHITA FALLS, TX",United States,Substantial,Airplane,N201XW,MOONEY,M20J,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,Landing,4.0,0.0,False,MOONEY M20J
20060705X00866,Accident,CHI06CA142,2006-05-29,"WEST BEND, WI",United States,Substantial,Airplane,N391T,OTHER,T-Bird Sport,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Approach,1.0,0.0,False,OTHER T-Bird Sport
20060627X00829,Accident,ATL06CA088,2006-05-29,"GADSDEN, AL",United States,Substantial,Airplane,N99NR,BELLANCA,7ECA,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Maneuvering,2.0,0.0,False,BELLANCA 7ECA
20060628X00846,Accident,SEA06CA108,2006-05-30,"BOUNTIFUL, UT",United States,Substantial,Airplane,N8866L,GRUMMAN,AA-1B,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Cruise,1.0,0.0,False,GRUMMAN AA-1B
20060706X00880,Accident,NYC06CA135,2006-05-30,"LEESBURG, VA",United States,Substantial,Airplane,N460CT,FLIGHT DESIGN,Gmbh,No,1.0,Reciprocating,Business,0.0,0.0,1.0,1.0,VMC,Takeoff,2.0,0.0,False,FLIGHT DESIGN Gmbh
20060621X00782,Accident,MIA06CA113,2006-05-30,"KISSIMMEE, FL",United States,Substantial,Airplane,N498CR,CESSNA,172R,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,1.0,0.0,False,CESSNA 172R
20060707X00895,Accident,LAX06CA195,2006-05-30,"HOLBROOK, AZ",United States,Substantial,Airplane,N515TT,OTHER,YMF 5C,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,1.0,0.0,False,OTHER YMF 5C
20060719X00966,Accident,DFW06CA158,2006-06-01,"CHILDRESS, TX",United States,Substantial,Airplane,N70AF,AYRES,S2R-600,No,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,Maneuvering,1.0,0.0,False,AYRES S2R-600
20060915X01350,Accident,DFW06CA149,2006-06-01,"GARDEN CITY, TX",United States,Substantial,Airplane,N7318C,AIR TRACTOR,AT-401,No,1.0,Reciprocating,Flight Test,0.0,0.0,0.0,1.0,VMC,Cruise,1.0,0.0,False,AIR TRACTOR AT-401
20060705X00861,Accident,DEN06CA081,2006-06-01,"DIGHTON, KS",United States,Substantial,Airplane,N14RY,GRUMMAN,G-164B,No,1.0,Reciprocating,Aerial Application,0.0,0.0,1.0,0.0,VMC,Takeoff,1.0,0.0,False,GRUMMAN G-164B
20060726X01023,Accident,SEA06CA136,2006-06-02,"STANLEY, ID",United States,Substantial,Airplane,N7537N,CESSNA,206G,No,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Takeoff,1.0,0.0,False,CESSNA 206G
20060711X00920,Accident,SEA06CA117,2006-06-02,"GRAND VIEW, ID",United States,Substantial,Airplane,N5047X,AYRES,S-2R,No,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC,Landing,1.0,0.0,False,AYRES S-2R
20060707X00894,Accident,LAX06CA194,2006-06-02,"JEAN, NV",United States,Substantial,Airplane,N9962M,CESSNA,T207A,No,1.0,Reciprocating,Skydiving,0.0,0.0,0.0,7.0,VMC,Takeoff,7.0,0.0,False,CESSNA T207A
20060719X00965,Accident,DFW06CA153,2006-06-02,"MENA, AR",United States,Substantial,Airplane,N950RM,PIPER,PA-23-250,No,2.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,2.0,0.0,False,PIPER PA-23-250
20060627X00828,Accident,DFW06CA150,2006-06-02,"Alex, OK",United States,Destroyed,Airplane,N8225K,GRUMMAN,G-164B,No,1.0,Reciprocating,Aerial Application,0.0,1.0,0.0,0.0,VMC,Maneuvering,1.0,1.0,True,GRUMMAN G-164B
20060616X00755,Accident,SEA06CA111,2006-06-03,"AMERICAN FALLS, ID",United States,Substantial,Airplane,N45CK,NORTH AMERICAN,SNJ-6,No,1.0,Reciprocating,Ferry,0.0,0.0,0.0,2.0,VMC,Cruise,2.0,0.0,False,NORTH AMERICAN SNJ-6
20060707X00893,Accident,LAX06CA193,2006-06-03,"GUALALA, CA",United States,Substantial,Airplane,N4174Z,PIPER,PA-32R-301T,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Landing,3.0,0.0,False,PIPER PA-32R-301T
20060725X01003,Accident,DFW06CA152,2006-06-03,"VICTORIA, TX",United States,Substantial,Airplane,N9190B,AIR TRACTOR,AT-401,No,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,Takeoff,1.0,0.0,False,AIR TRACTOR AT-401
20060707X00892,Accident,LAX06CA191,2006-06-04,"ALPINE, CA",United States,Substantial,Airplane,N4438T,PIPER,PA-28R-200,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Cruise,2.0,0.0,False,PIPER PA-28R-200
20060616X00746,Accident,DEN06CA082,2006-06-04,"ALBUQUERQUE, NM",United States,Substantial,Airplane,N6220N,CESSNA,182R,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Taxi,1.0,0.0,False,CESSNA 182R
20060807X01099,Accident,DCA06RA042,2006-06-04,"MANAGUA, NICARAGUA",Nicaragua,Substantial,Airplane,N68047,MCDONNELL DOUGLAS,DC10-10F,No,,,Other,0.0,0.0,0.0,3.0,,Other,3.0,0.0,False,MCDONNELL DOUGLAS DC10-10F
20060711X00923,Accident,SEA06CA113,2006-06-06,"SALT LAKE CITY, UT",United States,Substantial,Airplane,N7494K,PIPER,PA-20,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,1.0,0.0,False,PIPER PA-20
20060626X00815,Accident,NYC06CA140,2006-06-06,"TURNER, ME",United States,Substantial,Airplane,N185RW,CESSNA,A185E,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Descent,1.0,0.0,False,CESSNA A185E
20060627X00835,Accident,DFW06CA155,2006-06-06,"MINTURN, AR",United States,Substantial,Airplane,N9195G,AIR TRACTOR,AT-502,No,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC,Approach,1.0,0.0,False,AIR TRACTOR AT-502
20060707X00888,Accident,CHI06CA140,2006-06-06,"JACKSON, MI",United States,Substantial,Airplane,N36262,PIPER,PA-32RT-300,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,2.0,0.0,False,PIPER PA-32RT-300
20060809X01124,Accident,ATL06CA089,2006-06-06,"BANNER ELK, NC",United States,Substantial,Airplane,N1046P,MOONEY,M20M,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Landing,1.0,0.0,False,MOONEY M20M
20060807X01100,Accident,DCA06WA049,2006-06-07,"RIO NEGRO, COLOMBIA",Colombia,Substantial,Airplane,N922FT,BOEING,747-200,No,,,Other,0.0,0.0,0.0,6.0,,Other,6.0,0.0,False,BOEING 747-200
20060707X00896,Accident,LAX06CA199,2006-06-08,"FRESNO, CA",United States,Substantial,Airplane,N5699Y,MOONEY,M20K,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,1.0,0.0,False,MOONEY M20K
20060713X00936,Accident,DFW06CA166,2006-06-09,"DURANT, OK",United States,Substantial,Airplane,N9733T,CESSNA,172A,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,1.0,0.0,False,CESSNA 172A
20060705X00869,Accident,CHI06CA153,2006-06-09,"COOPERSTOWN, ND",United States,Substantial,Airplane,N3360C,CESSNA,R182,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Landing,3.0,0.0,False,CESSNA R182
20060714X00945,Accident,CHI06CA151,2006-06-09,"ATHENS, OH",United States,Substantial,Airplane,N240U,CESSNA,172N,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,1.0,0.0,False,CESSNA 172N
20060720X00977,Accident,LAX06CA208,2006-06-10,"FLAGSTAFF, AZ",United States,Substantial,Airplane,N9666X,CESSNA,210B,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,2.0,0.0,False,CESSNA 210B
20060707X00897,Accident,LAX06CA203,2006-06-10,"CHANDLER, AZ",United States,Substantial,Airplane,N280AM,OTHER,CH2000,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Takeoff,2.0,0.0,False,OTHER CH2000
20060628X00841,Accident,DFW06CA160,2006-06-10,"BROWNWOOD, TX",United States,Substantial,Airplane,N5963F,PIPER,PA-28-151,No,1.0,Reciprocating,Personal,0.0,1.0,1.0,0.0,VMC,Approach,2.0,0.5,False,PIPER PA-28-151
20060724X00994,Accident,DFW06CA165,2006-06-12,"LAWTON, OK",United States,Substantial,Airplane,N7303E,CESSNA,210,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Go-around,1.0,0.0,False,CESSNA 210
20060713X00938,Accident,DEN06CA087,2006-06-12,"ANTONITO, CO",United States,Substantial,Airplane,N584W,PIPER,PA-28-150,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Climb,1.0,0.0,False,PIPER PA-28-150
20060810X01140,Accident,ATL06CA092,2006-06-13,"SHELBY, NC",United States,Substantial,Airplane,N7579U,CESSNA,150M,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Cruise,1.0,0.0,False,CESSNA 150M
20060713X00934,Accident,DEN06CA089,2006-06-14,"ALAMOSA, CO",United States,Substantial,Airplane,N6134X,CESSNA,TU206G,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,Landing,4.0,0.0,False,CESSNA TU206G
20060711X00911,Accident,DEN06CA088,2006-06-14,"COKEVILLE, WY",United States,Substantial,Airplane,N9709,GRUMMAN,G-164A,No,1.0,Reciprocating,Aerial Application,0.0,0.0,1.0,0.0,VMC,Landing,1.0,0.0,False,GRUMMAN G-164A
20060817X01188,Accident,ANC06CA071,2006-06-14,"ANCHORAGE, AK",United States,Substantial,Airplane,N714JE,CESSNA,185F,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Cruise,1.0,0.0,False,CESSNA 185F
20061013X01510,Accident,NYC06CA211,2006-06-15,"HARRISONBURG, VA",United States,Substantial,Airplane,N93911,OTHER,415-C,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,OTHER 415-C
20060721X00979,Accident,NYC06CA153,2006-06-16,"SOUTH BOSTON, VA",United States,Substantial,Airplane,N5045Z,PIPER,PA-22-108,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,2.0,0.0,False,PIPER PA-22-108
20060711X00921,Accident,SEA06CA123,2006-06-17,"MURTAUGH, ID",United States,Substantial,Airplane,N3632T,OTHER,G-164B,No,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC,Landing,1.0,0.0,False,OTHER G-164B
20060721X00978,Accident,NYC06CA152,2006-06-17,"BEVERLY, MA",United States,Substantial,Airplane,N830W,CESSNA,182F,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,2.0,0.0,False,CESSNA 182F
20060721X00980,Accident,NYC06CA148,2006-06-17,"PARMA, NY",United States,Substantial,Airplane,N50VS,TAYLORCRAFT,DC-65,No,1.0,Reciprocating,Personal,0.0,1.0,1.0,0.0,VMC,Takeoff,2.0,0.5,False,TAYLORCRAFT DC-65
20060726X01019,Accident,SEA06CA120,2006-06-18,"GREAT FALLS, MT",United States,Substantial,Airplane,N2251C,CESSNA,180,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,2.0,VMC,Takeoff,2.0,0.0,False,CESSNA 180
20060717X00956,Accident,SEA06CA122,2006-06-18,"SHELTON, WA",United States,Substantial,Airplane,N6255G,CESSNA,150K,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,Approach,2.0,0.0,False,CESSNA 150K
20060727X01032,Accident,NYC06CA149,2006-06-18,"LOUISVILLE, KY",United States,Substantial,Airplane,N4812T,PIPER,PA-28-140,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,1.0,0.0,False,PIPER PA-28-140
20060721X00986,Accident,CHI06CA159,2006-06-18,"NEBRASKA CITY, NE",United States,Substantial,Airplane,N1270C,PIPER,PA-22-135,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,Landing,2.0,0.0,False,PIPER PA-22-135
20060627X00822,Accident,DFW06CA162,2006-06-19,"COUPLAND, TX",United States,Substantial,Airplane,N42656,CESSNA,182L,No,1.0,Reciprocating,Skydiving,0.0,0.0,0.0,1.0,VMC,Landing,1.0,0.0,False,CESSNA 182L
20060707X00889,Accident,CHI06CA156,2006-06-19,"COOPERSTOWN, ND",United States,Substantial,Airplane,N9073G,CESSNA,182N,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,1.0,0.0,False,CESSNA 182N
20060831X01271,Accident,ANC06CA077,2006-06-19,"TAKOTNA, AK",United States,Substantial,Airplane,N9622V,OTHER,A-1,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,1.0,0.0,False,OTHER A-1
20060713X00935,Accident,DFW06CA164,2006-06-20,"MARIETTA, OK",United States,Substantial,Airplane,N8649U,CESSNA,172F,No,1.0,Reciprocating,Personal,0.0,1.0,1.0,0.0,VMC,Takeoff,2.0,0.5,False,CESSNA 172F
20060810X01141,Accident,ATL06CA095,2006-06-20,"SANFORD, NC",United States,Substantial,Airplane,N5024J,OTHER,Allegro 2000,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,1.0,0.0,False,OTHER Allegro 2000
20060727X01031,Accident,NYC06CA159,2006-06-21,"WHITE PLAINS, NY",United States,Substantial,Airplane,N968SP,CESSNA,172S,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,1.0,0.0,False,CESSNA 172S
20060707X00898,Accident,LAX06CA209,2006-06-22,"CONCORD, CA",United States,Substantial,Airplane,N5534M,CESSNA,152,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,1.0,0.0,False,CESSNA 152
20060728X01043,Accident,CHI06CA162,2006-06-22,"BOWBELLS, ND",United States,Substantial,Airplane,N1263W,OTHER,201B,No,1.0,Reciprocating,Aerial Application,0.0,0.0,1.0,0.0,VMC,Maneuvering,1.0,0.0,False,OTHER 201B
20060807X01102,Accident,ATL06CA097,2006-06-22,"LEBANON, TN",United States,Substantial,Airplane,N6124T,CESSNA,R182,No,1.0,Reciprocating,Positioning,0.0,0.0,0.0,1.0,VMC,Descent,1.0,0.0,False,CESSNA R182
20060915X01349,Accident,MIA06CA119,2006-06-23,"OPA-LOCKA, FL",United States,Substantial,Airplane,N7788Z,PIPER,PA-25-235,No,1.0,Reciprocating,Other,0.0,1.0,0.0,0.0,VMC,Takeoff,1.0,1.0,False,PIPER PA-25-235
20060726X01021,Accident,SEA06CA129,2006-06-24,"SUMMIT, UT",United States,Substantial,Airplane,N2987L,MOONEY,M-20F,No,1.0,Reciprocating,Personal,0.0,0.0,2.0,1.0,VMC,Climb,3.0,0.0,False,MOONEY M-20F
20060728X01044,Accident,CHI06CA167,2006-06-24,"ATWOOD, IL",United States,Substantial,Airplane,N9204A,CESSNA,170A,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Approach,1.0,0.0,False,CESSNA 170A
20060711X00922,Accident,SEA06CA127,2006-06-25,"CENTER ISLAND, WA",United States,Substantial,Airplane,N2476Q,CESSNA,182K,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,2.0,VMC,Landing,2.0,0.0,False,CESSNA 182K
20060708X00901,Accident,LAX06CA212,2006-06-25,"LA VERNE, CA",United States,Substantial,Airplane,N209Z,MAULE,M-7-235C,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,2.0,0.0,False,MAULE M-7-235C
20060717X00955,Accident,CHI06CA166,2006-06-25,"WALWORTH, WI",United States,Substantial,Airplane,N1910T,PIPER,PA-28-140,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Go-around,2.0,0.0,False,PIPER PA-28-140
20060630X00859,Accident,MIA06FA120,2006-06-25,"Fort Pierce, FL",United States,Destroyed,Airplane,N316PR,OTHER,MU-2B-60,No,2.0,Turbo Prop,Ferry,1.0,0.0,0.0,0.0,VMC,Takeoff,1.0,1.0,True,OTHER MU-2B-60
20060728X01048,Accident,LAX06CA215,2006-06-25,"Carlsbad, CA",United States,Destroyed,Airplane,N1098E,BELLANCA,7KCAB,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,1.0,0.0,True,BELLANCA 7KCAB
20060728X01045,Accident,CHI06CA172,2006-06-26,"MINONG, WI",United States,Substantial,Airplane,N82223,PIPER,PA-18-150,No,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,Go-around,2.0,0.0,False,PIPER PA-18-150
20060731X01058,Accident,CHI06CA169,2006-06-26,"LINCOLN, NE",United States,Substantial,Airplane,N983T,BEECH,35-33,No,1.0,Reciprocating,Instructional,0.0,1.0,1.0,2.0,VMC,Approach,4.0,0.25,False,BEECH 35-33
20060729X01050,Accident,LAX06CA218,2006-06-27,"SANTA MARIA, CA",United States,Substantial,Airplane,N562H,CESSNA,T206H,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,5.0,VMC,Landing,5.0,0.0,False,CESSNA T206H
20060727X01036,Accident,LAX06CA217,2006-06-27,"EL CAJON, CA",United States,Substantial,Airplane,N6720T,BEECH,76,No,2.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Approach,2.0,0.0,False,BEECH 76
20060718X00961,Accident,DFW06CA168,2006-06-27,"ELDORADO, TX",United States,Substantial,Airplane,N5424X,CESSNA,TU206G,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Approach,2.0,0.0,False,CESSNA TU206G
20060731X01055,Accident,CHI06CA170,2006-06-27,"INDIANAPOLIS, IN",United States,Substantial,Airplane,N3366J,CESSNA,150G,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,CESSNA 150G
20060726X01022,Accident,SEA06CA131,2006-06-28,"OLYMPIA, WA",United States,Substantial,Airplane,N30328,CESSNA,177A,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,1.0,0.0,False,CESSNA 177A
20060728X01046,Accident,LAX06CA219,2006-06-28,"VACAVILLE, CA",United States,Substantial,Airplane,N2924D,CESSNA,170B,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,3.0,VMC,Takeoff,4.0,0.0,False,CESSNA 170B
20060727X01035,Accident,LAX06CA224,2006-06-29,"SEARCHLIGHT, NV",United States,Substantial,Airplane,N2142G,MOONEY,M20M,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,2.0,0.0,False,MOONEY M20M
20060726X01018,Accident,ATL06CA098,2006-06-30,"BURNSVILLE, NC",United States,Substantial,Airplane,N2168F,MOONEY,M20M,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,Landing,4.0,0.0,False,MOONEY M20M
20060731X01060,Accident,DFW06CA174,2006-07-01,"BURNETT, TX",United States,Substantial,Airplane,N7943G,CESSNA,172L,No,1.0,Reciprocating,Instructional,0.0,0.0,1.0,2.0,VMC,Go-around,3.0,0.0,False,CESSNA 172L
20060817X01199,Accident,ANC06CA082,2006-07-01,"ST. AUGUSTINE, FL",United States,Substantial,Airplane,N7999,OTHER,AL-3,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,1.0,0.0,False,OTHER AL-3
